CityCode,Area,Math,Literature,English,Physic,Chemistry,Biology,Geography,History,Civic Education,A,B,C,A1,D1,A-BK,A1-BK
32,3,6.502812579902838,6.1294383473208525,4.118782819442575,6.812969509500663,6.8530837004405285,5.445305272895467,6.61439905161408,5.041249553092599,7.734987569324919,21.836564171122994,20.538691026827014,17.777123287671234,19.936712135465662,16.805821825074464,22.50476270053476,21.103592427093133
33,3,6.713389993585632,6.620434393557309,4.459806025233886,6.91675704989154,6.977333690987124,5.540172460990966,6.554259694477086,4.935277873662409,7.795819335572975,22.19886301369863,20.86143209200438,18.07466729478271,20.53539673607203,17.909130960608156,22.884339041095892,21.64005346088914
4,3,7.09347158218126,6.499510188087775,5.499662019433883,6.571582217973232,6.640565134099617,5.552792748652621,6.649378986236992,4.904315960912052,8.444300995942458,21.456313744536182,20.52390984811367,18.09430634867316,20.98644789579158,19.40302707311874,22.27101141330743,21.933347945891782
34,3,6.49404588023026,6.453048992355803,4.234074206847105,6.775265214963707,6.833333333333333,5.516643059490085,6.500447284345048,4.834655258556083,7.747204682978164,21.722829446473728,20.5164447592068,17.66764705882353,19.98949399656947,17.293922502921873,22.375530345602698,21.08620283018868
35,3,6.580162144275314,6.2226549483505496,4.258772719093036,6.737042521683943,6.730420097107874,5.239770779777206,6.360543265191823,4.794467073998642,7.326276463262765,21.438310308182785,20.00689027003858,17.150238195320163,19.607066869300912,17.32241893234577,22.058807120085017,20.70995712114633
37,3,6.905690381534445,6.257296098759514,4.614376996805112,6.904089664613279,6.7293668496911465,5.675047851052724,6.718423263629575,4.8529492330168,8.143438307648129,21.819483324693277,20.597815871910896,17.731182293612253,20.505042675492074,17.86003149314561,22.493383877656818,21.500903588225047
39,3,6.6106393556726655,6.139593781344032,4.213454507468923,6.592233009708738,6.710230506545248,5.430607814761216,6.489437174838405,4.817794659300184,7.5790874836173,21.26202350243623,20.137941517081643,17.370582202587567,19.573659537064167,17.097412528807876,21.918615649183145,20.680024904775856
41,3,6.682378146759508,6.420599366648644,4.732261165981995,6.537370271175092,6.263219544846051,5.37406937394247,6.6441571573017475,4.996808057880551,7.916819012797075,20.517875168236877,19.375313134732565,17.958496023138107,19.531768334475668,18.194722514927996,21.181348839165544,20.452947224126113
45,3,6.14411093558013,6.169703163881977,4.093143844824275,6.448168737737083,6.574677419354838,5.544060052219321,6.397833207357017,4.803221118914991,7.559353507565337,20.87887788778878,19.98504245591117,17.30356691120668,19.307452574525744,16.620592219856782,21.558168316831683,20.40782520325203
47,3,6.7539242843951985,6.835478026572517,4.740581989775856,6.799879081015719,6.724790544584081,5.828919491525424,6.760671991187001,5.12137802109761,8.188464337700145,21.47458891595615,20.514754842615012,18.64881526381044,20.25304240934235,18.488704744993587,22.065015986601704,21.162077443146895
36,4,6.5381186957541635,6.334686911487759,4.215451080050826,6.724009900990099,6.808626760563381,5.913571428571428,6.658454545454545,5.015033604527768,7.93991245523279,21.567935943060498,20.764678571428572,17.914634146341463,19.78282937365011,17.372558020913033,22.206485765124555,20.869627429805615
38,4,6.3447655068078666,6.529755558939994,4.122291073522023,6.4898312918881444,6.66764705882353,5.618582195007066,6.616937354988399,4.987871454299865,8.024439785087145,21.047870111731843,20.196396608572773,17.991060025542783,19.309734093067426,17.35519387669274,21.706538058659216,20.40712250712251
40,4,6.159170094362449,5.904917680304706,3.9410197216542446,6.295341328413284,6.471382783882784,5.360765460030166,6.557254920163387,4.872868674043171,7.720781872001633,20.54189591078067,19.649575471698114,17.213492284811302,18.8359633911368,16.219614798117085,21.243234200743494,19.97940028901734
63,4,6.206230831315577,6.032189193627853,3.7754270923209665,6.205928063943162,6.3208277999114655,5.339431818181819,6.6902836691410394,5.148836912065439,7.722952194576461,20.110685483870967,19.272931818181817,17.719089944282302,18.206433823529412,16.117510841283607,20.787584005376345,19.36413143382353
42,4,6.932564884360824,6.759089882565492,4.847125353440151,6.798349056603773,6.805425010216592,5.988974412315374,7.010086455331412,5.315145813734713,8.240397934768922,21.545107571369467,20.747763212650852,19.013485103315713,20.325564703398776,18.617926761897245,22.117219176665287,21.209974667511084
43,5,6.770983287193684,6.064637305699482,4.471981931112366,6.724946946474888,6.550824499411072,5.550370458891013,6.878242481203007,5.1891891891891895,8.327129948364888,21.109947830211052,19.93432568149211,18.047160052661276,19.404218600191754,17.688054201156593,21.70999229309936,20.42707334611697
46,5,6.9187235044748,6.83904801521274,4.439121604468139,6.657805735930736,6.52627345844504,5.741734417344174,6.80506148440931,5.181067143759209,8.31139406982305,20.976960784313725,20.069463269178637,18.767076652756423,19.499986297615784,18.406915911700906,21.579003267973857,20.473879830090436
44,5,7.296680204838425,7.281431767337808,5.5052213149978515,6.972131931166348,7.056729487911669,6.170699961434631,7.286610343061956,5.910011574074074,8.748299718574108,22.077627772420442,21.286556649295502,20.440301060554226,20.96544102873217,20.545854978354978,22.579918032786885,21.767811934900543
48,5,6.6927802833907455,6.310657880600222,4.860560521656518,6.68642637275345,6.630021769245992,5.455511653496049,6.663137032842582,5.075664308395075,8.014096185737976,21.22587,20.00272163297979,17.941803139343797,20.133728052266232,18.472872894599757,21.8507175,21.04514087382605
52,5,7.193072606103121,6.871387538665489,5.275285473140701,6.647873435088321,6.4687928669410155,5.421436004162331,6.780427936272694,5.141672674837779,8.209892743039708,21.014565030146425,19.790955601803677,18.67934581171238,20.17745460955403,19.722875947347426,21.685704134366926,21.055618720253833
2,5,7.362945893133886,6.743585508203942,5.863008191518302,6.580871543577179,6.620254264787688,5.65542269057454,6.869139305499257,5.384317282321899,8.326587820436625,21.03881484446747,20.141726525821596,18.99172672825094,20.59393622518023,20.167265440109933,21.666128111239317,21.34924371970573
49,6,6.809831786542923,6.849121592068815,4.586479892972378,6.532421177870315,6.704481689308919,5.6944279346211,6.803065693430657,5.099950291151825,8.471973094170403,20.886343973747017,20.0577871897756,18.518073608879803,19.271326729701336,18.46441981541374,21.402392228520288,20.191631022062133
53,6,7.1435338768625245,6.803693060876969,4.8073689751109105,6.5187411141269225,6.665375752144412,5.683264622519969,6.867267219387755,5.276385429638855,8.400230578219226,20.988456549935147,20.158149722973842,18.74824589379684,19.58393371757925,18.948345144752714,21.594455252918287,20.545397236049254
56,6,6.804879347054649,6.2591962767385665,4.422787099367025,6.659848310733165,6.859406837219833,6.054482048936657,6.948903476055498,5.2675105793083326,8.43385868602798,21.40670352453352,20.788380603842636,18.282644381435606,19.600607192900515,17.77930045294414,21.956202487906012,20.61014712751051
58,6,6.128417311841604,6.462020033388981,4.035801340645947,6.3163172288058345,6.537946428571429,5.977777777777778,6.716438609467455,5.069256756756757,8.219643667725828,20.39459706959707,20.071947344530187,18.05955243203255,18.686676016830294,17.09408396946565,20.95041208791209,19.688920056100983
57,6,6.742560282297589,6.615682382133995,4.64339944551077,6.769132653061225,6.769253467099439,6.358916816277678,7.040488431876606,5.333100147275405,8.569284539473685,21.367018390111546,20.98816222687818,18.852011494252874,19.98753817959682,18.22038798631894,21.88358456436539,20.86708918753818
50,6,6.888342454456856,7.265749223896418,4.426031074595298,6.5388938447814455,6.743168681029953,5.916798732171157,6.8417987268048215,5.305482772173457,8.426176250933532,21.06828024337867,20.427069390630503,19.245999457553566,19.289392304926285,18.743403995108032,21.635829008589834,20.30240021574973
51,6,6.918133210112878,7.615767469639658,4.911978692086634,6.701520752814653,6.766735880398671,6.024962368289011,7.173563088085251,5.739920236013986,8.567324955116696,21.29090448869389,20.620854943951816,20.45057282214156,19.94465440926115,19.600411016651442,21.833441613229834,20.8301455566905
54,6,6.206685552407932,6.29036949041455,4.131554160125589,6.132504509147127,6.1206939904450595,5.792592592592593,6.6769095697980685,5.101262055006549,8.184165232358003,19.844296085040188,19.497318007662834,17.951646349126555,18.596688567674114,16.987748282903286,20.56902709359606,19.645663600525623
55,6,6.778208644660928,7.213832550704366,4.621635359116022,6.625069213732004,6.8909854563691075,6.20970648815654,6.926897321428571,5.400022799817601,8.370915619389587,21.480338177752934,21.224336852948753,19.47815146189487,20.203527517564403,18.92837807730868,22.128993152599218,21.20911519320843
64,6,6.130127542226818,6.3908810572687225,3.7244897959183674,6.21004810261892,6.52226296490309,5.81390977443609,6.753410914927769,5.088784445016739,8.254369890047927,20.245118662351672,19.86151987110634,18.157982855612108,18.07791208791209,16.453473389355743,20.77453478964401,19.18532967032967
59,6,6.2106902654867255,7.260232696897375,4.012736921910538,6.3909402744148505,6.314978405967805,5.825558213716109,6.698448185165702,4.965361952861953,8.210077092511014,20.357212317666125,19.81084529505582,18.790533426917,18.975937371240214,17.607613377248544,21.004619124797408,19.985723114956738
60,6,6.959740727403673,6.947887970615243,4.63324154209284,6.7052924117931365,6.746386946386947,6.121381110583768,7.09642746674915,5.651304220398593,8.431572038070232,21.401507782101167,20.840175605125772,19.648778224559234,19.913081107814044,18.71009861932939,22.008450875486382,20.915522997032642
61,6,6.4208837015423095,6.6550110421705755,4.122795558458524,6.269337381203801,6.238878772112383,5.815471499868663,6.899785061794734,5.284921048065244,8.41409426987061,19.98877118644068,19.555266614131863,18.75954643241305,18.40104222340994,17.28221106624468,20.60994438559322,19.422454569748798
